TYPEHUQ,HDD30YR,CDD30YR,BEDROOMS,NCOMBATH,TOTROOMS,CELLAR,GARGHEAT,HEATROOM,ACROOMS,USECENAC,TEMPNITEAC,TOTSQFT,TOTHSQFT,TOTCSQFT,KWH,KWHCOL,KWHRFG,KWHOTH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,DOLLAREL
2,1479,2824,3,2,5,0,0,5,5,3,76,3060,2810,2810,14692,7925.49,1527.65,5238.86,981.25,0.00,189.14,648.62,1819
2,2549,2574,3,2,6,0,-2,6,6,3,65,3696,1848,1848,18498,3002.72,1637.81,9684.30,434.06,367.91,236.76,1399.93,2674
2,2369,1562,4,2,6,0,0,6,6,1,-2,2300,1900,1900,6771,853.07,1146.81,2934.68,122.34,0.00,164.46,420.85,971
2,575,3525,4,4,11,0,0,11,11,2,78,10080,4390,4390,28496,10753.65,900.63,13886.83,1320.06,233.92,110.56,1704.67,3498
5,6457,917,1,1,3,-2,-2,3,3,1,-2,441,441,441,5416,161.96,1168.96,4085.08,18.57,0.00,134.03,468.40,621
2,5101,1333,3,2,6,1,0,6,6,1,-2,2868,1964,1310,8902,437.76,478.37,7563.26,43.91,0.00,47.99,758.71,893
4,217,4319,2,2,5,0,-2,5,5,3,75,1308,1308,1308,13654,5738.45,1306.65,3915.03,699.76,213.87,159.34,477.41,1665
2,4407,1702,2,1,5,0,-2,5,5,1,-2,931,931,931,4249,593.29,954.03,2701.68,55.01,0.00,88.47,250.52,394
5,5201,1068,2,1,5,-2,-2,4,-2,-2,-2,871,697,348,12182,1009.32,807.13,4096.87,107.30,251.42,85.80,435.52,1295
5,3534,1483,2,2,4,-2,-2,4,4,1,-2,977,977,977,10255,453.03,961.37,4653.15,49.88,207.01,105.84,512.28,1129
2,2539,288,3,2,7,0,0,7,7,1,-2,2484,2084,2084,5685,206.22,815.32,4663.46,26.84,0.00,106.13,607.03,740
3,3297,1704,2,2,5,0,-2,5,5,3,73,2280,2090,2090,11608,3296.96,794.16,5481.22,363.27,224.30,87.50,603.94,1279
2,5566,796,2,1,4,1,-2,4,-2,-2,-2,2777,2777,0,5249,0.00,1677.65,3571.35,0.00,0.00,337.83,719.17,1057
2,4589,1319,2,1,5,1,-2,5,5,3,70,2304,2304,1152,12659,2037.19,3216.64,7405.17,193.76,0.00,305.94,704.31,1204
4,2378,2067,2,2,4,0,-2,3,4,1,-2,932,699,932,11326,879.22,1038.89,4612.97,89.04,185.40,105.21,467.16,1147
2,650,3299,3,2,9,0,0,9,9,2,68,2227,1827,1827,10771,2571.88,631.38,5642.65,306.83,138.03,75.32,673.18,1285
5,4607,1379,3,2,5,-2,-2,5,5,2,70,1089,1089,1089,11946,756.53,721.83,5473.28,53.20,166.58,50.76,384.86,840
2,2573,462,4,2,6,0,0,6,-2,-2,-2,2709,2309,0,9075,0.00,1192.50,7882.50,0.00,0.00,163.34,1079.66,1243
5,1258,2669,2,1,4,-2,-2,4,4,3,75,791,791,791,3878,962.78,421.44,1039.68,136.80,99.61,59.88,147.72,551
1,5450,964,2,2,4,-2,0,4,4,2,85,938,688,688,5353,331.58,896.64,3081.98,36.43,114.57,98.51,338.60,588
2,4806,1387,3,2,8,1,1,8,8,1,-2,4749,4749,4749,10825,1694.89,2174.67,6955.44,196.03,0.00,251.52,804.45,1252
2,6378,833,4,2,8,1,-2,5,3,2,76,1976,865,371,39658,430.02,3504.05,17754.19,31.09,612.03,253.32,1283.51,2867
2,6657,580,3,1,7,1,-2,7,7,2,75,2104,2104,2104,9825,412.60,1229.02,5759.88,53.42,265.84,159.12,745.71,1272
5,4844,1153,3,1,6,-2,-2,5,-2,-2,-2,1122,935,0,8007,0.00,1589.10,5757.30,0.00,0.00,272.69,987.95,1374
2,6614,649,3,2,8,1,-2,8,8,2,71,2401,1501,1501,18691,1362.66,6676.34,10652.00,176.72,0.00,865.84,1381.44,2424
2,6551,528,4,2,7,1,-2,7,7,2,72,3876,2584,2584,23881,1886.70,1536.20,20458.09,196.01,0.00,159.60,2125.39,2481
4,4878,1238,1,1,3,0,-2,3,-2,-2,-2,333,333,0,10794,0.00,1392.39,2377.03,0.00,178.35,93.27,159.22,723
5,4668,1131,1,1,3,-2,-2,3,-2,-2,-2,845,845,564,5222,1328.40,2378.74,1514.87,302.46,0.00,541.62,344.92,1189
5,6734,519,2,2,4,-2,-2,4,4,1,-2,881,881,881,3265,102.53,809.65,2352.83,16.64,0.00,131.43,381.93,530
2,6645,604,3,2,7,1,-2,7,7,1,-2,3534,2097,2097,6978,458.14,850.21,5669.65,53.51,0.00,99.30,662.19,815
5,5863,667,1,1,2,-2,-2,2,2,1,-2,955,955,955,7323,375.09,1056.44,5891.47,82.21,0.00,231.54,1291.25,1605
2,6002,1178,4,3,10,1,0,3,3,3,80,2808,425,425,7117,323.64,805.61,5474.59,30.88,0.00,76.86,522.31,679
2,7163,798,3,2,8,1,0,8,-2,-2,-2,4160,3250,0,10276,0.00,1634.53,7474.36,0.00,0.00,184.99,845.92,1163
5,6062,709,1,2,3,-2,-2,3,3,3,71,1591,1591,1591,7965,743.36,782.11,4265.91,119.27,348.76,125.49,684.47,1278
5,7654,456,2,1,4,-2,-2,4,4,3,70,982,982,982,5741,193.62,801.27,2869.64,26.31,255.02,108.90,389.99,780
5,0,3981,1,1,3,-2,-2,-2,-2,-2,-2,1092,0,364,4072,1386.54,524.32,2161.14,326.89,0.00,123.61,509.50,960
3,4452,1381,3,1,7,1,-2,7,7,3,68,2134,2134,2134,5393,1412.26,484.87,2701.41,107.63,60.55,36.95,205.87,411
2,7569,262,2,1,5,1,-2,5,-2,-2,-2,2560,1280,512,5295,100.79,767.26,3906.42,15.46,0.00,117.66,599.06,812
2,4764,1645,3,1,6,0,-2,6,-2,-2,-2,960,960,480,10025,1015.21,595.55,6247.82,109.98,0.00,64.52,676.82,1086
2,4455,1675,2,1,5,1,-2,5,5,2,70,1650,825,825,8256,493.52,585.90,3748.14,41.78,131.10,49.61,317.34,699
2,2870,2001,2,2,5,0,0,4,-2,-2,-2,2484,1787,894,12365,2494.04,1564.76,8306.20,307.39,0.00,192.86,1023.75,1524
2,4654,881,4,2,9,1,-2,9,9,3,78,2016,2016,2016,22185,1813.09,1431.12,11146.09,169.99,292.37,134.18,1045.02,2080
2,2630,1850,2,1,4,0,0,4,4,3,78,1590,1340,1340,3347,1315.64,443.81,1587.56,152.12,0.00,51.32,183.56,387
2,4594,1200,4,2,8,1,0,8,8,3,70,4013,2544,2544,7664,2038.08,968.08,4657.84,239.34,0.00,113.68,546.98,900
5,5119,988,3,2,5,-2,-2,5,5,3,75,2044,2044,2044,5628,1438.46,461.27,3728.28,180.19,0.00,57.78,467.03,705
5,1270,3941,2,2,6,-2,-2,6,6,2,78,1212,1212,1212,8459,2470.34,546.80,3255.37,277.14,175.28,61.35,365.22,949
2,5477,856,3,2,6,1,0,6,-2,-2,-2,1632,807,0,7261,0.00,351.96,3091.54,0.00,193.26,37.62,330.40,776
2,7405,590,5,3,11,1,-2,11,4,1,-2,5617,4610,1310,11046,151.28,1977.69,8917.03,18.27,0.00,238.83,1076.82,1334
1,3893,1385,3,2,6,-2,-2,4,4,3,75,2048,1365,1365,16598,2144.79,982.80,7118.34,186.46,240.75,85.44,618.86,1443
2,4715,1178,3,2,8,1,0,8,8,1,-2,4448,2354,2354,17291,1704.36,1859.82,12956.80,282.10,0.00,307.84,2144.61,2862
2,2605,2114,3,2,7,0,-2,7,7,3,72,1952,1952,1952,20434,5921.76,1667.74,9584.13,711.46,391.71,200.37,1151.47,2455
2,2414,2717,3,1,7,0,-2,7,-2,-2,-2,1300,1300,743,15515,2202.80,983.02,11948.95,347.28,0.00,154.98,1883.80,2446
5,4734,1140,1,1,3,-2,-2,3,-2,-2,-2,500,500,0,3276,0.00,874.86,1914.59,0.00,0.00,226.19,495.01,847
2,1369,3115,4,2,7,0,0,7,7,3,77,4472,4072,4072,23413,15720.94,1113.98,6578.08,1390.60,0.00,98.54,581.87,2071
2,9040,510,4,2,9,1,0,8,-2,-2,-2,3377,2066,258,31330,315.90,1908.93,29105.17,19.06,0.00,115.16,1755.79,1890
2,5643,1079,4,2,7,0,-2,4,-2,-2,-2,2446,1398,0,3600,0.00,1106.03,2493.97,0.00,0.00,111.83,252.17,364
2,4773,71,2,1,5,0,-2,2,-2,-2,-2,880,352,0,10445,0.00,887.10,7153.22,0.00,231.37,85.36,688.27,1005
2,5338,1165,3,1,6,1,-2,6,5,1,-2,2232,2232,1111,17935,542.53,1132.93,7650.90,51.42,292.77,107.39,725.20,1700
5,3080,1601,3,2,4,-2,-2,4,4,1,-2,895,895,895,11473,529.80,756.41,4942.32,55.09,317.97,78.65,513.92,1193
2,2529,2595,3,1,6,0,-2,6,6,3,72,1424,1424,1424,14447,5357.22,2557.85,6531.93,663.40,0.00,316.74,808.86,1789
2,4978,1352,3,2,10,1,0,10,8,3,72,5834,3902,3378,19247,3583.55,3605.71,11528.08,304.23,0.00,306.11,978.69,1634
2,4757,1537,4,3,7,1,0,7,7,3,70,2277,1877,1877,7247,1457.21,1141.88,4647.92,146.18,0.00,114.55,466.27,727
4,3036,1623,2,1,4,0,-2,4,4,3,70,983,983,983,10392,1535.17,554.04,5687.18,140.34,239.11,50.65,519.90,950
2,513,3673,3,2,7,0,0,7,7,1,-2,2141,1891,1891,12494,1899.92,905.91,6365.93,257.45,384.68,122.76,862.62,1693
4,5492,709,3,1,7,0,-2,4,-2,-2,-2,1466,838,209,8833,102.56,431.35,4265.59,16.12,571.89,67.78,670.29,1388
2,6250,693,3,1,6,1,0,6,-2,-2,-2,3650,3400,0,4777,0.00,639.16,4137.84,0.00,0.00,76.94,498.07,575
3,4219,1186,1,1,3,0,-2,3,-2,-2,-2,517,517,345,9782,1312.80,833.54,2647.40,132.86,239.68,84.36,267.93,990
5,4661,1133,2,2,3,-2,-2,3,3,2,65,1824,1824,1824,12703,1220.84,1231.18,3103.13,209.51,625.31,211.29,532.54,2180
2,5552,627,2,1,3,0,-2,3,-2,-2,-2,600,600,200,2820,79.69,416.10,2324.21,18.17,0.00,94.88,529.95,643
4,7152,350,2,1,4,1,-2,4,-2,-2,-2,598,598,449,5298,198.79,1008.92,4090.28,30.39,0.00,154.25,625.36,810
2,855,2946,3,1,5,0,-2,5,5,3,78,1344,1344,1344,11963,2998.54,1435.05,7529.41,371.72,0.00,177.90,933.39,1483
2,6448,329,2,1,5,0,-2,5,-2,-2,-2,975,975,195,17044,108.13,1211.51,8575.65,9.38,461.78,105.06,743.65,1478
2,861,2934,3,2,8,0,-2,8,7,3,78,1911,1911,1672,18079,6101.07,889.53,6481.94,750.87,301.88,109.48,797.74,2225
2,5681,802,3,1,7,1,-2,7,-2,-2,-2,1938,1610,687,18607,829.92,2217.25,8538.84,129.84,945.45,346.88,1335.87,2911
2,2496,2467,3,2,5,0,0,2,2,1,-2,2240,736,736,9131,721.10,1202.47,6818.54,101.32,0.00,168.96,958.08,1283
2,7236,857,2,1,5,1,-2,5,-2,-2,-2,1632,1632,163,3577,24.77,694.74,2857.49,3.34,0.00,93.81,385.85,483
3,4690,166,3,1,5,0,0,-2,-2,-2,-2,1799,0,0,6840,0.00,1280.07,5559.93,0.00,0.00,121.64,528.36,650
1,2168,2546,4,2,7,-2,-2,7,7,3,80,1014,1014,1014,22091,4522.74,3300.64,8007.19,604.98,371.28,441.51,1071.08,2955
2,2633,1848,3,2,6,0,0,6,6,3,70,2210,1810,1810,7819,2831.92,1318.04,3669.04,247.01,0.00,114.96,320.03,682
2,569,4594,3,3,5,0,0,3,3,1,-2,1427,616,616,10775,1232.12,1053.16,5635.93,181.25,295.53,154.92,829.04,1585
2,273,4162,2,2,5,0,0,5,5,3,73,1445,1195,1195,8208,3569.51,667.33,2310.99,434.45,125.14,81.22,281.27,999
2,4391,1708,3,2,6,1,-2,6,6,2,72,3360,2240,2240,12096,3072.37,925.51,8098.12,219.20,0.00,66.03,577.77,863
2,2354,2124,4,2,8,0,-2,5,-2,-2,-2,3136,2548,2156,15902,1307.12,1280.69,9105.72,132.42,334.37,129.74,922.48,1611
2,1103,834,2,1,4,0,-2,-2,-2,-2,-2,777,0,0,11951,0.00,3986.10,7964.90,0.00,0.00,550.00,1099.00,1649
2,1140,4098,2,2,4,0,0,4,4,1,-2,1640,1240,1240,7580,1952.79,983.69,4643.51,297.30,0.00,149.76,706.94,1154
2,8682,192,5,1,8,1,-2,7,-2,-2,-2,2810,1419,406,18789,88.15,1134.67,17566.18,13.49,0.00,173.62,2687.89,2875
2,2986,1706,3,1,5,0,-2,5,5,3,72,1242,1242,1242,13136,2185.07,663.25,4901.05,178.49,157.68,54.18,400.34,1073
2,8926,559,3,2,9,1,-2,9,9,1,-2,1852,1852,1852,10220,240.05,954.60,6707.68,18.91,182.56,75.19,528.35,805
5,5779,488,1,1,3,-2,-2,3,-2,-2,-2,702,702,234,6746,221.10,1035.93,943.34,17.47,127.67,81.85,74.53,533
2,7068,534,4,2,7,1,0,4,-2,-2,-2,3881,2459,0,5586,0.00,1165.93,3821.26,0.00,0.00,138.18,452.86,662
2,5337,995,4,2,9,1,0,7,7,3,80,2688,1388,1388,10526,716.65,1829.38,7979.97,72.31,0.00,184.57,805.12,1062
3,4551,1181,2,1,4,1,-2,4,4,1,-2,1114,742,742,4266,147.55,366.41,2120.32,26.98,0.00,66.99,387.68,780
2,4999,1329,4,1,8,1,0,8,8,3,74,2561,1924,1924,4978,1119.22,1153.93,2704.85,148.61,0.00,153.22,359.16,661
2,4118,1606,3,1,5,0,-2,5,5,1,-2,1092,1092,1092,4454,515.79,806.87,3131.34,43.66,0.00,68.30,265.06,377
2,6479,809,3,1,5,1,-2,5,5,3,72,1710,1710,1710,13437,1068.63,3682.10,8686.26,129.47,0.00,446.12,1052.41,1628
2,5676,1230,5,2,9,1,-2,9,9,3,72,4057,2880,2880,9960,1632.79,760.83,7566.38,339.02,0.00,157.97,1571.01,2068
2,6300,647,3,2,8,1,0,8,8,3,72,5423,5023,5023,17322,2003.66,1508.12,11593.28,244.53,270.56,184.05,1414.86,2114
2,2368,2104,3,1,5,0,0,-2,5,3,79,1590,0,1190,7965,2424.07,1079.87,4461.07,339.34,0.00,151.17,624.49,1115
2,3822,1578,3,3,7,0,0,7,7,3,73,3102,2452,2452,24614,4448.50,1587.16,15168.50,473.51,362.96,168.94,1614.59,2620
2,6163,615,3,2,7,1,0,7,7,2,74,3396,2137,2137,9348,525.62,1428.96,7393.42,82.82,0.00,225.17,1165.01,1473
2,7001,729,2,1,4,1,0,4,4,2,75,3804,3404,3404,11897,1163.88,1102.39,6925.27,158.97,369.54,150.57,945.92,1625
2,4252,1267,3,1,5,0,-2,3,-2,-2,-2,864,518,173,11661,829.22,735.46,7169.02,69.40,245.01,61.56,600.03,976
2,5496,974,3,1,6,1,-2,5,6,3,72,2724,1218,1461,11185,1819.42,1689.97,6862.51,208.21,0.00,193.40,785.34,1280
2,1174,3532,5,5,9,0,0,9,5,3,69,9081,6961,3867,49704,20425.68,2572.33,26705.99,3152.37,0.00,397.00,4121.63,7671
2,6100,1154,2,1,4,0,0,4,4,2,78,1598,1198,1198,6140,812.50,771.75,3999.88,78.60,0.00,74.66,386.96,594
2,2470,2493,4,2,9,0,0,9,9,2,78,2900,2500,2500,14787,5539.61,1386.20,7412.89,728.65,0.00,182.33,975.05,1945
2,1463,1569,4,2,7,0,0,6,6,1,-2,1408,993,993,6559,646.76,1492.70,2923.82,89.24,0.00,205.96,403.42,905
2,2416,2078,3,1,5,0,-2,5,5,3,75,1452,1452,1452,15215,2452.35,1688.28,8246.68,294.15,188.12,202.51,989.17,1825
2,5680,773,3,2,8,1,0,7,7,1,-2,4450,3797,1772,6458,237.62,917.63,5002.28,28.96,0.00,111.83,609.60,787
3,5809,755,4,1,8,1,-2,8,-2,-2,-2,3236,2468,599,16201,484.10,1047.28,9060.42,75.21,764.73,162.71,1407.63,2517
2,1373,2775,5,3,11,0,-2,9,9,1,-2,4320,3535,3535,15761,3963.04,1362.01,10435.95,490.82,0.00,168.69,1292.49,1952
3,1889,3681,3,2,6,0,-2,-2,5,3,72,1325,0,1104,16121,5469.04,825.47,9826.49,674.43,0.00,101.80,1211.78,1988
2,6070,500,3,2,7,1,-2,5,-2,-2,-2,1800,857,343,5950,221.93,1172.63,4555.44,39.43,0.00,208.31,809.26,1057
5,227,4188,2,2,4,-2,-2,4,4,3,75,1554,1554,1554,5586,2123.26,385.31,2064.15,242.89,83.84,44.08,236.13,639
5,6712,496,-2,0,1,-2,-2,1,-2,-2,-2,199,199,199,17451,1203.88,1681.79,11212.52,153.01,0.00,213.75,1425.10,2218
2,6160,598,2,1,7,1,0,7,-2,-2,-2,3500,3100,0,7456,0.00,621.14,6834.86,0.00,0.00,98.64,1085.36,1184
2,5378,798,4,2,9,0,-2,9,9,1,-2,1809,1809,1809,14932,772.57,1199.81,8006.67,52.62,279.24,81.72,545.33,1017
3,2856,140,3,2,7,0,0,7,-2,-2,-2,1638,1238,0,5586,0.00,1788.57,3797.43,0.00,0.00,310.26,658.74,969
2,6698,630,4,2,8,1,-2,8,-2,-2,-2,3828,3828,915,8986,284.35,977.10,7084.33,36.87,0.00,126.68,918.46,1165
1,5208,722,2,1,4,-2,-2,4,4,1,-2,840,840,840,14313,315.74,1408.73,4170.82,22.08,221.06,98.52,291.69,1001
5,2893,1788,2,2,5,-2,-2,5,5,2,72,1268,1268,1268,9420,1143.60,769.60,3696.46,128.08,156.85,86.19,413.99,1055
5,2057,688,3,2,5,-2,-2,5,-2,-2,-2,1045,1045,209,11365,156.60,1075.45,2673.65,23.08,680.32,158.50,394.05,1675
5,1410,3302,3,2,6,-2,-2,3,6,3,70,1026,513,1026,17088,3382.12,593.07,7991.01,312.92,330.73,54.87,739.34,1581
2,2607,2513,3,2,5,0,0,5,5,3,74,1512,1112,1112,9620,3317.24,1347.40,4955.36,410.69,0.00,166.81,613.50,1191
2,2657,584,3,2,7,0,0,7,-2,-2,-2,2024,1774,0,10732,0.00,2792.60,7939.40,0.00,0.00,590.94,1680.06,2271
2,5198,1261,3,1,7,1,1,7,7,3,68,2304,2304,2304,8774,1245.96,488.29,7039.75,143.57,0.00,56.26,811.17,1011
2,3837,1652,3,2,7,0,-2,7,3,2,72,1560,1560,669,22010,1619.39,1833.48,13768.89,160.03,473.17,181.18,1360.62,2175
1,7773,349,2,1,4,-2,-2,4,-2,-2,-2,780,780,195,5204,49.32,845.53,4309.15,6.07,0.00,103.99,529.95,640
2,3682,35,2,2,4,0,-2,4,-2,-2,-2,1386,1386,0,16757,0.00,641.90,8919.46,0.00,374.08,58.80,817.05,1535
2,6905,545,2,1,7,1,-2,7,-2,-2,-2,4332,4332,0,3741,0.00,304.06,2134.76,0.00,147.59,34.46,241.95,424
2,2303,1467,3,1,6,1,-2,6,6,2,75,1417,1312,1312,6564,1162.25,881.35,2740.70,118.63,181.66,89.96,279.75,670
5,210,4155,1,1,4,-2,-2,-2,-2,-2,-2,675,0,0,4447,0.00,778.15,1779.62,0.00,249.80,102.89,235.31,588
5,4676,1206,-2,1,1,-2,-2,1,-2,-2,-2,599,599,599,2210,310.86,444.33,550.07,77.08,224.35,110.18,136.40,548
2,7618,503,3,2,5,1,0,5,5,1,-2,2460,2060,2060,7727,320.33,1555.83,5850.83,40.01,0.00,194.30,730.69,965
1,4658,1570,3,2,7,-2,-2,7,7,3,70,1728,1728,1728,9542,2475.71,1426.54,5076.75,248.04,0.00,142.92,508.63,956
4,2822,1846,2,1,4,0,-2,2,-2,-2,-2,1404,702,702,5560,782.54,1172.19,909.77,84.45,0.00,126.50,98.18,600
2,2995,1645,3,2,5,0,0,5,5,3,76,1906,1506,1506,18526,2983.04,1309.91,6856.31,237.66,287.24,104.36,546.26,1476
2,6226,555,3,2,7,1,0,7,7,1,-2,3926,2538,2538,16297,551.08,1142.75,14603.18,86.84,0.00,180.07,2301.10,2568
2,3020,2216,3,2,7,0,-2,7,7,3,69,1639,1639,1639,14618,3140.47,1159.44,7535.26,280.76,214.87,103.65,673.65,1307
2,2623,2464,3,2,6,0,0,6,6,3,73,2240,1840,1840,14762,4461.32,2015.33,8285.35,552.45,0.00,249.56,1025.99,1828
2,5812,685,3,1,7,0,-2,7,5,3,74,2592,2592,1851,11974,650.67,1611.84,7560.21,75.37,249.19,186.71,875.73,1387
2,3849,1482,3,2,8,1,0,8,8,3,72,3892,3492,3492,21281,3914.17,921.33,10077.04,350.20,302.65,82.43,901.59,1904
3,5328,755,3,2,6,0,0,6,-2,-2,-2,2250,2000,1000,2481,563.50,563.11,1354.39,131.51,0.00,131.42,316.08,579
3,6716,469,2,1,4,0,-2,4,4,1,-2,881,881,881,2519,30.73,210.85,934.62,5.59,80.32,38.34,169.93,458
2,2348,2208,2,1,4,0,-2,4,4,3,75,600,600,600,10568,1488.85,1209.37,3770.37,150.89,218.21,122.56,382.10,1071
2,4578,1638,2,1,6,1,-2,6,6,3,78,2072,2072,1036,6093,1430.22,2308.36,2354.42,127.69,0.00,206.10,210.21,544
2,3063,1767,3,2,6,0,-2,6,6,3,78,2916,2916,2916,30680,8451.81,2987.60,18521.64,880.17,0.00,311.13,1928.84,3195
2,5191,1350,4,2,9,1,0,9,9,3,76,5801,5401,5401,18017,6092.59,1913.44,10010.97,585.35,0.00,183.84,961.81,1731
2,5584,852,3,2,7,1,0,7,7,2,80,2744,2494,2494,4238,1054.80,983.71,2199.49,65.46,0.00,61.05,136.50,263
5,1608,1208,1,1,3,-2,-2,2,3,1,-2,840,560,840,2730,237.67,507.89,1059.71,32.30,0.00,69.02,144.01,371
1,6014,851,1,1,3,-2,-2,3,-2,-2,-2,630,630,0,15005,0.00,3455.45,7908.43,0.00,312.06,296.15,677.79,1286
2,5803,676,4,2,8,1,0,8,8,1,-2,2579,2179,2058,4887,295.24,685.60,3595.08,42.65,0.00,99.05,519.36,706
2,4583,1710,3,1,7,0,-2,7,7,3,70,800,800,800,7454,1010.25,1193.18,5250.57,116.69,0.00,137.82,606.49,861
2,4615,1565,2,1,8,1,-2,8,8,2,64,1344,1344,1344,14463,1479.32,1159.32,8246.34,169.18,351.15,132.58,943.06,1654
1,4394,1126,3,2,5,-2,-2,5,-2,-2,-2,910,910,546,27417,2262.81,2549.47,11395.83,158.05,339.80,178.07,795.97,1915
3,4886,1126,3,2,5,1,-2,5,5,2,65,1865,1865,1865,21415,1659.24,2346.23,6275.23,270.25,1171.67,382.15,1022.09,3488
2,7307,323,4,3,7,1,-2,7,-2,-2,-2,2118,1417,0,10073,0.00,640.37,7425.27,0.00,297.53,94.92,1100.56,1493
2,8008,558,5,3,10,0,0,10,10,2,74,3000,2350,2350,23609,845.17,1493.02,14238.83,63.69,455.20,112.50,1072.93,1779
2,474,3592,4,2,6,0,0,6,6,3,80,3786,3386,3386,9614,5547.44,506.01,3560.55,575.29,0.00,52.48,369.24,997
5,4851,1151,1,1,2,-2,-2,2,-2,-2,-2,497,497,0,3118,0.00,477.69,674.91,0.00,189.11,114.14,161.26,745
5,4596,172,1,1,4,-2,-2,2,-2,-2,-2,646,323,0,9852,0.00,868.96,3453.21,0.00,269.39,81.68,324.57,926
3,7175,189,2,1,4,0,0,4,-2,-2,-2,1546,1296,0,14434,0.00,369.59,7140.18,0.00,294.23,36.95,713.82,1443
2,5346,833,4,1,7,1,-2,7,7,3,69,2871,2393,2871,5378,2371.17,677.05,2068.63,401.22,0.00,114.56,350.03,910
3,1858,2688,2,1,3,0,0,1,2,1,-2,1154,301,603,7180,1110.14,932.40,5137.46,134.05,0.00,112.59,620.36,867
2,5317,842,6,3,12,1,0,12,12,3,74,16122,10214,10214,3749,998.47,227.40,2523.14,212.80,0.00,48.46,537.74,799
5,6229,711,2,1,3,-2,-2,3,-2,-2,-2,888,888,296,9179,109.77,1336.44,7732.79,11.01,0.00,134.10,775.89,921
2,1374,2621,4,2,8,0,0,8,8,3,78,2880,2480,2480,10106,3209.54,612.96,3532.27,416.04,231.50,79.46,457.87,1310
2,1097,1233,3,1,5,0,0,5,-2,-2,-2,1914,1514,0,4981,0.00,978.81,4002.19,0.00,0.00,108.28,442.72,551
2,2654,1157,4,2,7,0,0,6,6,3,68,4578,3367,3367,12894,4484.84,1312.51,7096.65,541.21,0.00,158.39,856.40,1556
2,5635,845,3,1,6,0,0,6,6,1,-2,3000,2600,2600,4328,425.00,462.47,3440.53,81.80,0.00,89.01,662.19,833
2,5413,731,2,1,7,1,-2,7,-2,-2,-2,2187,1593,683,9802,1018.49,1525.82,7257.69,153.37,0.00,229.76,1092.88,1476
2,4482,326,2,1,4,0,-2,4,-2,-2,-2,750,750,188,14888,115.99,1238.13,4348.63,11.99,457.27,128.03,449.66,1539
2,6390,933,3,2,7,1,0,7,7,3,65,2184,1092,1092,13573,742.27,676.44,5586.92,64.75,186.45,59.01,487.36,1184
5,1374,2622,2,1,4,-2,-2,4,4,1,-2,1001,1001,1001,3268,407.83,329.68,1336.45,58.90,79.82,47.62,193.02,472
2,5558,776,3,1,8,1,-2,8,-2,-2,-2,2792,1878,704,9999,264.01,1115.74,7615.17,41.72,0.00,176.30,1203.32,1580
3,7261,778,2,2,5,1,0,5,5,2,65,2880,2480,2480,7672,804.77,1215.41,5651.82,90.42,0.00,136.56,635.02,862
5,6519,963,2,1,4,-2,-2,4,-2,-2,-2,821,821,205,4128,46.23,317.97,1378.13,5.17,116.16,35.59,154.24,462
4,1202,1141,2,1,4,0,-2,1,-2,-2,-2,572,143,0,2968,0.00,534.40,2433.60,0.00,0.00,66.80,304.20,371
2,3147,7,3,2,5,0,-2,5,-2,-2,-2,1760,1760,0,2839,0.00,1296.57,1542.43,0.00,0.00,149.80,178.20,328
2,594,3439,4,2,6,0,0,6,6,3,77,2691,2291,2291,14640,5840.17,788.79,5196.82,853.29,322.98,115.25,759.29,2139
2,1075,1255,3,2,6,0,-2,-2,-2,-2,-2,1890,0,0,7362,0.00,940.99,6421.01,0.00,0.00,127.56,870.44,998
2,793,3159,3,2,6,0,0,-2,-2,-2,-2,1593,0,0,19370,0.00,2780.12,9361.46,0.00,867.26,333.56,1123.18,2324
2,4352,282,3,1,6,0,0,3,-2,-2,-2,2156,878,0,21887,0.00,637.45,8778.53,0.00,519.49,59.18,815.00,2032
2,3700,1416,4,2,9,0,0,9,9,3,72,3600,3350,3350,24416,8284.30,3603.32,12528.38,874.03,0.00,380.17,1321.80,2576
5,6116,733,1,1,3,-2,-2,3,-2,-2,-2,527,527,352,6684,779.44,1216.34,2072.25,170.95,573.76,266.78,454.51,1466
1,7147,362,2,1,5,-2,-2,5,-2,-2,-2,1008,1008,0,10896,0.00,1087.28,7380.39,0.00,280.14,125.43,851.43,1257
2,6753,527,4,1,6,1,-2,6,-2,-2,-2,2964,1976,1317,12823,262.97,1794.82,10228.15,41.28,0.00,281.76,1605.65,2013
2,4369,1706,3,1,5,1,-2,5,5,2,70,2340,1170,1170,9558,1072.88,968.75,7516.38,90.14,0.00,81.39,631.48,803
2,3847,1730,5,2,8,1,-2,5,-2,-2,-2,3104,1298,260,15035,792.85,1167.97,9892.90,75.57,0.00,111.32,942.90,1433
1,4294,1345,2,1,4,-2,-2,4,4,3,65,980,980,980,11384,1043.66,567.18,5009.99,77.56,130.25,42.15,372.32,846
5,2155,2278,2,2,4,-2,-2,4,4,3,76,1008,1008,1008,12556,1993.97,898.04,5350.91,221.06,216.09,99.56,593.22,1392
5,7589,750,3,2,5,-2,-2,5,-2,-2,-2,1401,1401,0,5653,0.00,1034.33,2722.64,0.00,181.61,124.79,328.47,682
2,2030,2610,3,2,5,0,-2,-2,-2,-2,-2,1200,0,0,728,0.00,84.75,373.78,0.00,124.00,39.00,172.00,335
